Target,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,CAT
414.5,8125,3054,1988,2,6,3,1,0,1,1,Some
449.9,7740,2950,1700,2,7,3,2,2,1,1,No
396.2,4350,2605,1464,2,7,3,1,0,1,1,No
511.6,9643,4246,2485,2,9,5,2,0,1,1,No
534.2,11700,4521,2642,2,10,4,1,1,1,1,No
416.3,6375,4478,2588,2,11,5,1,0,1,0,No
390.4,9503,2518,1258,1.5,6,3,2,0,1,1,Yes
295.8,3662,1900,925,1,5,2,1,0,1,0,Some
439.5,7471,3566,2166,2,6,4,2,0,1,0,No
339.1,6250,2628,1516,2,6,2,1,1,1,0,No
553.8,9126,3570,2122,2,8,3,1,1,1,2,No
310.5,5000,2148,936,1,4,2,1,0,1,1,No
455.1,10498,2848,1776,2,8,3,2,0,1,0,Some
470.9,12606,4031,2070,2,9,4,1,1,1,1,No
545.1,10416,4510,2840,2,8,4,1,1,1,1,No
359.9,4524,2567,1664,2,8,4,1,1,1,0,No
261.7,3800,2112,1056,1,5,2,1,0,1,1,No
618.4,10167,4928,2821,2,9,5,2,1,1,1,Yes
422.5,8400,3072,1946,2,7,4,1,0,1,0,No
375,6100,3066,1871,2,7,4,1,1,1,1,No
318,5500,3056,1383,1,5,2,1,0,1,0,No
383.3,4650,3090,1632,2,8,4,2,1,1,1,No
319.1,6375,2014,1271,2,6,3,1,1,1,0,No
328.4,6375,2592,1387,1.5,6,2,2,1,1,1,No
336.4,2691,3069,1733,2,8,4,1,1,1,0,No
577.1,5244,3899,2298,2,9,4,1,1,1,1,Yes
411,5369,2525,1550,2,6,3,1,0,1,2,No
300.8,3800,2028,912,1,5,3,1,0,1,1,No
267.5,4068,2060,988,1,5,2,1,1,1,0,No
434.2,12198,2812,1760,2,7,4,2,0,1,0,Yes
624.5,10085,5975,3355,2,10,3,2,1,1,2,No
313.3,5120,3066,1416,1,6,3,1,0,1,1,No
439.1,6250,4213,2477,2,10,3,1,1,1,1,No
322.3,4794,2647,1414,1.5,5,2,1,1,1,1,No
349.2,6293,2594,1297,1,6,3,1,0,1,0,No
624.9,11700,3807,2220,2,7,3,1,1,1,1,Yes
565.4,9951,3977,2534,2,8,4,2,1,1,2,No
361.8,3680,3044,1762,2,9,3,1,1,1,0,No
353.6,3800,3326,1492,1,6,3,1,0,1,1,No
377.6,4950,2413,1550,2,6,2,1,0,1,1,No
369.5,5500,2820,1503,1.5,7,4,2,0,1,1,No
475.3,8705,2862,1798,2,7,4,1,1,1,1,No
384,6375,2802,1794,2,7,3,1,1,1,0,No
485.1,7981,4538,2481,2,9,3,3,1,1,1,No
676.2,11354,4740,2670,2,10,5,3,1,1,1,Some
264.5,3800,2084,1000,1,5,2,1,0,1,1,No
361.2,5275,3136,1395,1,7,3,1,1,1,1,No
380.1,6145,2493,1402,2,7,3,1,1,1,1,No
340.4,3120,2320,1364,2,7,3,1,0,1,0,Yes
741.9,7589,4856,3245,1.5,10,5,3,1,1,2,No
286.3,4406,1968,950,1,5,2,1,0,1,0,No
385.4,7906,2232,1056,1,5,2,1,0,1,1,No
418.4,5756,2384,1500,2,8,4,1,0,1,0,No
363.1,6080,2752,1461,1.5,6,2,1,1,1,1,No
386.8,3800,3901,1607,1,8,4,1,1,1,1,No
386.6,3770,3162,1752,2,7,4,1,1,1,0,Yes
365.8,4000,3092,1698,2,8,3,1,1,1,0,No
372.7,5400,2409,1550,2,6,3,1,0,1,0,No
482.8,5096,4724,2674,2,8,4,1,1,1,1,No
397.2,14230,2079,1014,1,6,2,1,1,1,1,No
279.8,3512,1724,792,1,6,3,1,1,1,1,No
300.4,5500,2090,950,1,5,2,1,0,1,1,No
338.7,6375,3212,1383,1,6,3,1,0,1,1,No
370.1,5000,2408,1314,2,8,3,1,1,1,1,No
356.6,2755,2694,1710,2,6,3,1,1,1,0,Yes
343.5,4556,3139,1680,1.5,6,3,2,0,1,1,Yes
398.5,5244,2554,1585,2,9,3,1,1,1,0,No
721.6,5505,5806,3626,2,14,7,3,1,1,2,Yes
535,5732,3818,2113,2,9,5,1,0,1,1,No
555.9,10731,4256,2371,2,9,5,2,1,1,1,No
397,6000,2474,1514,2,7,3,1,1,1,2,No
396.7,4950,2832,1752,2,8,3,2,1,1,1,No
293.1,6000,1934,1050,1,5,2,1,0,1,1,No
375,6159,2816,1705,2,9,5,1,0,1,0,Some
387.8,7500,2796,1648,2,7,3,1,1,1,1,No
401.3,6457,2488,1581,2,6,3,1,1,1,1,No
562.9,8960,4792,2767,2,8,5,2,2,1,2,Some
338.1,4651,2628,1600,2,6,3,1,1,1,0,No
344.5,5398,3166,1428,1,5,2,1,0,1,0,No
409.2,5500,2593,1565,2,6,3,2,1,1,1,No
292.6,6000,2292,1146,1,5,2,1,0,1,1,No
468.4,12190,2984,1908,2,9,4,2,0,1,1,No
402.8,3290,3636,1971,2,8,4,1,0,1,1,No
355.9,9500,2597,1542,2,7,3,1,0,1,1,No
364.9,2614,3580,2090,2,7,3,1,1,1,0,No
388.3,11690,2240,988,1,5,2,1,1,1,1,No
383.1,6000,2850,1639,2,7,3,2,1,1,1,No
580.6,12642,5494,3015,2,9,5,2,0,1,0,No
384.2,4019,3757,2007,2,10,4,2,1,1,0,No
491.9,8950,3112,1872,2,6,2,1,1,1,0,Yes
405.6,4780,3262,1937,2,8,5,1,0,1,1,No
325.7,4848,2210,1351,2,7,3,1,1,1,1,No
454.8,5500,3308,1850,2,7,3,1,2,1,0,Yes
559.5,9008,5121,2927,2,10,4,2,0,1,1,No
386.4,6250,3499,1859,2,7,4,1,0,1,0,No
683.1,11550,4989,3245,2.5,9,4,3,1,1,2,No
367.3,5000,2518,1458,2,7,3,1,1,1,1,No
341.3,4305,2264,1380,2,6,3,1,0,1,0,No
447,6637,3308,2050,2,8,4,2,1,1,1,No
363,5370,1986,1274,2,6,3,1,0,1,1,Yes
500.6,5305,6304,3331,2,8,4,1,1,1,3,No
582.9,9080,4298,2514,2,8,4,3,1,1,1,No
375.2,5008,3100,1404,1,7,2,1,0,1,1,Yes
396.6,5500,3551,1918,2,7,4,1,1,1,1,No
566.3,6375,4142,2548,2.5,9,4,2,1,1,0,Some
329.1,4524,3389,1533,1,7,3,1,0,1,1,No
349.4,5500,2835,1544,1.5,6,2,1,1,1,1,No
513,10510,4580,2567,2,10,5,1,1,1,1,Some
342,6110,2612,1322,1.5,6,3,2,0,1,1,No
304.2,5469,2001,950,1,6,2,1,0,1,1,No
306.5,3550,1833,1152,2,6,3,1,0,1,0,No
340.4,4394,2484,1500,2,7,4,1,1,1,0,No
477.1,6375,4033,2522,2,8,3,1,1,1,2,Yes
394.1,6308,3044,1810,2,8,2,1,1,1,0,No
350.4,5500,2200,1328,2,7,3,1,0,1,1,No
346.4,6265,3369,1399,1,7,4,1,0,1,0,No
295.4,4000,2182,912,1,5,2,1,0,1,1,No
304.1,5163,2052,974,1,5,2,1,1,1,1,No
437.8,9250,3509,1884,2,7,4,1,0,1,0,No
531.7,8280,4979,3039,2,9,3,2,0,1,2,No
405.6,6831,3152,1568,2,9,4,2,0,2,1,No
537.6,9904,5074,2860,2,10,6,1,1,1,0,No
486.9,6700,4906,2774,2,9,4,2,1,1,1,No
595.2,9425,4455,2838,2.5,10,6,2,1,1,1,Yes
323.3,4000,3050,1550,1.5,6,3,1,1,1,0,No
354.2,6349,3556,1904,1.5,8,3,1,1,1,1,No
350.2,5469,2927,1615,1.5,7,4,2,0,1,0,No
437,5097,4142,2337,2,9,4,2,1,1,1,No
485.7,11204,4749,2625,2,10,5,2,1,1,0,No
402.6,6375,2611,1710,2,7,3,1,1,1,0,No
281.6,4000,1954,912,1,5,2,1,0,1,0,No
740.6,16576,7187,4288,2,14,8,3,0,1,2,No
350.3,5500,2612,1586,2,7,3,1,0,1,1,No
329.3,6258,2577,1082,1,6,2,1,0,1,1,Some
377.6,4345,2772,1758,2,8,4,1,1,1,0,No
419.1,5202,3983,1529,1,8,4,1,1,1,1,Yes
459.9,5942,3653,2294,2,9,5,2,0,1,0,No
464.3,6353,3720,1792,2,6,3,1,1,1,1,Yes
511.2,5888,4298,2370,2,7,3,1,0,1,1,No
462.2,6625,4074,2349,2,13,6,1,2,1,0,No
607.2,9625,4426,2684,2.5,9,6,1,1,1,1,Yes
271.1,4000,1898,912,1,5,2,1,0,1,0,No
296.8,5000,1996,828,1,4,2,1,0,1,1,No
333.7,5469,2948,1330,1,8,3,1,0,2,1,No
532.9,7150,5164,2989,2,10,5,2,1,1,1,No
606.4,13830,3927,2344,2,7,3,2,1,1,1,No
354.4,4594,2740,1527,2,6,3,1,0,1,0,No
350.1,4000,3026,1658,1.5,8,3,2,1,1,0,Some
361,5500,2253,1350,2,6,3,1,1,1,1,No
327.1,6128,3119,1420,1,6,3,1,0,1,0,No
562.5,4800,5232,3153,2,8,3,2,1,1,1,Yes
387.7,6251,2040,1296,2,5,3,1,1,1,1,No
500.6,6480,4328,2502,2,8,5,2,0,1,1,No
385.6,6625,2938,1900,2,6,3,1,0,1,0,No
331.2,5465,3141,1420,1,5,2,1,0,1,1,No
663.1,9825,5804,2854,2.5,10,6,3,1,1,1,Yes
527.8,7169,3835,2290,2,7,4,2,1,1,1,No
270.7,4000,1890,888,1,5,2,1,0,1,1,No
493.6,4397,4055,2566,2,9,5,2,1,1,0,Yes
312.5,4806,2738,1314,1.5,6,3,1,0,1,0,No
396.9,7382,2686,1599,2,7,3,1,1,1,1,No
554.9,6650,4315,2374,2,7,3,2,0,1,1,Yes
290.2,3800,2044,912,1,6,3,2,0,1,0,No
292.5,5000,1912,912,1,5,2,1,0,1,0,No
496.9,7476,2714,1658,2,8,3,2,1,1,1,Yes
498.7,6775,4026,2220,2,7,3,1,1,1,1,No
295,6244,2040,960,1,5,2,1,0,1,0,No
518.5,10400,3194,1874,2,8,3,1,1,1,2,No
275,6080,2104,941,1,5,2,1,0,1,0,No
397.4,5469,2145,1352,2,8,2,1,1,1,1,Yes
340.6,4413,2415,1394,2,7,3,2,0,1,0,No
527.6,10025,4344,2501,2,9,5,2,1,1,1,Some
333.8,3800,3248,1795,1.5,8,3,2,0,1,0,Some
302.9,3500,2020,1284,2,7,3,1,1,1,0,No
316.8,5497,2283,1032,1,7,3,1,0,1,1,No
389.3,6375,3220,1766,2.5,6,3,1,1,1,0,No
536.9,10370,3376,1944,2,8,4,1,1,1,1,No
282.5,3800,2002,912,1,5,2,1,0,1,0,No
346.3,5500,3116,1291,1,6,3,1,1,1,1,No
510.2,6480,3119,1729,2,7,3,1,1,1,0,Yes
564.5,6222,3599,2024,2,6,3,2,1,1,0,Yes
379.1,6157,2800,1620,2,6,3,1,0,1,1,Some
433.4,4063,2538,1489,2,7,3,2,0,1,0,Yes
405.6,14130,3114,1701,1.5,7,4,2,0,1,0,No
713.1,13113,6244,3176,2,12,6,2,1,1,1,No
453.1,10119,3437,1900,2,9,5,1,0,1,0,No
343.9,5469,2208,1350,2,6,3,1,0,1,0,No
288.3,6237,2040,960,1,5,2,1,0,1,0,No
586.3,8580,4256,2457,2,7,3,1,1,1,1,Yes
280.2,3800,2288,1104,1,5,2,1,0,1,0,No
382.5,5491,2838,1764,2,7,4,1,0,1,1,No
515.1,8386,5178,2940,2,9,4,1,1,1,1,No
489.9,6180,5181,2729,2,9,4,1,1,1,2,No
276.7,3800,2202,1056,1,5,2,1,0,1,0,No
340.1,6173,2116,1352,2,6,2,1,0,1,1,No
418.1,7591,3064,1959,2.5,7,4,1,1,1,1,No
349,4000,2700,1710,2,7,3,1,1,1,0,No
350.7,5000,2448,1306,1.5,6,3,2,0,1,1,No
369.6,5500,2749,1192,1,8,3,2,0,1,1,No
338.8,5469,2602,1600,2,7,4,1,0,1,1,No
390.4,5600,3322,1896,2,8,4,1,0,1,1,No
578.9,7938,4042,2193,2,8,4,1,1,1,0,Yes
404.3,6250,3898,2282,2,7,4,1,0,1,0,No
530,8016,4402,2594,2,10,4,2,1,1,1,Yes
350.5,4000,2504,1392,2,6,3,1,1,1,0,No
277.9,3800,2210,1056,1,5,2,1,0,1,0,No
376.6,5500,2980,1842,2,7,4,1,1,1,0,No
553.7,5785,4270,2678,2.5,10,5,2,1,1,1,Some
508.6,6781,3969,2224,2,8,5,2,1,1,1,Yes
634.9,10000,5110,3192,2,9,5,1,1,1,1,No
406.8,7600,3404,1745,2,8,3,1,1,1,0,No
345.3,6190,2400,1306,1.5,6,2,2,0,1,1,No
341.6,5469,2172,1336,2,6,3,1,1,1,1,Some
392.7,6435,3410,2039,2,8,4,1,0,1,1,No
491.9,6600,3690,2012,2,8,3,2,1,1,0,No
467.6,4725,4476,2407,2,8,3,1,1,1,0,Yes
581.5,9775,3373,2459,2,10,4,1,1,1,0,Yes
277.1,4038,1776,864,1,5,2,1,0,1,1,No
351.9,4381,2050,1025,1,7,3,2,0,1,1,Yes
383.8,5710,3373,2057,2,7,4,1,1,1,0,No
341.8,6531,2700,1260,1,6,3,1,1,1,1,No
471,7128,3828,2412,2,9,4,1,1,1,1,No
388,7890,2864,1523,1.5,6,2,1,0,1,0,No
399.6,5500,3404,1578,1,7,3,2,1,1,1,No
309,4250,2042,1040,1.5,6,3,1,0,1,0,Yes
476.6,8135,3716,2144,2,8,5,1,1,1,1,Yes
256.9,4037,1808,886,1,5,2,1,0,1,0,No
399.5,5500,2674,1654,2,6,3,1,0,1,1,Yes
463.4,7672,2880,1750,2,8,3,1,1,1,1,No
302.6,3800,2328,1090,1,6,3,1,0,1,1,No
263.3,3845,2184,1002,1,5,2,1,0,1,0,No
381.3,5590,2678,1490,2,8,3,1,0,1,1,No
370.9,5469,2602,1521,2,7,4,1,0,1,1,No
344.3,4000,2754,1588,2,7,4,1,0,1,0,Yes
351.1,6207,2384,1075,1,6,3,1,1,1,1,No
550.6,7633,4959,2633,2,9,6,1,1,1,1,No
631,6500,6459,3857,2,9,6,1,0,1,1,No
873,19630,6565,3374,2,12,4,3,1,1,4,Yes
596.1,8232,5574,2978,2,9,5,2,0,1,1,Yes
401,5700,3327,1836,1.5,8,4,2,0,1,0,Yes
374.3,7183,2675,1648,2,7,4,1,0,1,0,No
672.8,8430,5338,2957,2,9,4,3,0,1,1,No
345.7,2992,2553,1403,1.5,6,3,1,0,1,1,Yes
334.7,4263,2550,1627,2,7,4,1,0,1,0,No
270.8,3842,2228,1102,1,8,3,2,0,1,0,No
540.9,5755,4565,2722,2,10,5,2,0,1,2,Some
338.2,4006,2863,1330,1,7,2,2,0,1,1,Yes
507.5,5468,3780,2719,2,9,4,2,1,1,0,Yes
387.1,5800,3298,1688,2,7,3,1,1,1,1,No
408.8,5500,3240,1920,2,8,4,2,0,1,1,Yes
355.2,5069,2304,1306,1.5,6,3,1,0,1,1,Some
655.6,8333,6020,3558,2.5,11,6,2,0,1,1,Some
286.5,3800,2168,1017,1,5,2,1,0,1,0,No
316.8,5500,2248,985,1,5,2,1,0,1,1,No
339.3,6089,1905,1225,2,6,3,1,1,1,1,No
718.2,19180,6565,3564,2.5,11,4,2,2,1,0,No
385.6,7156,2750,1616,2,6,3,1,0,1,0,No
501.1,6750,4266,2309,2,9,4,3,1,1,2,No
762.5,9401,6294,3495,2.5,8,4,2,1,1,1,No
536.5,6323,3414,2108,2,7,4,2,0,1,1,Some
691.1,12880,4985,2833,2,8,5,2,1,1,1,Yes
691.3,5750,6396,4188,2.5,10,4,3,0,1,3,Yes
525.5,10988,3080,1920,2,6,3,2,1,1,1,Yes
348.1,5500,3454,1568,1,6,3,1,0,1,1,No
326.3,5469,2150,1300,2,6,3,1,0,1,1,No
332.5,4500,1994,1061,1.5,8,2,1,1,1,1,No
354,6000,2574,1201,1,9,4,1,0,1,1,Yes
368.9,4951,2808,1474,1.5,6,3,2,0,1,1,No
642.7,8415,6442,2843,2,11,6,2,1,1,1,Yes
319.6,3800,2786,1550,1.5,8,3,2,0,1,0,No
392.3,6228,3628,1836,1.5,6,3,1,0,1,1,Some
307.1,5373,2479,1068,1,6,3,1,0,1,1,No
318.6,5500,2700,1075,1,6,3,1,0,1,1,No
346.4,6082,1893,1225,2,8,3,1,1,1,1,No
289.2,4275,2090,960,1,5,2,1,0,1,1,No
340.4,5469,2131,1334,2,6,3,1,0,1,1,No
337.5,5687,2550,1224,1.5,7,3,1,0,1,0,No
690,12800,5460,3014,2,10,5,1,1,1,1,No
402.9,7133,3120,1940,2,7,3,1,1,1,1,Some
631,6625,5429,2946,2,9,4,2,1,1,1,No
323.5,3478,2791,1239,1,7,4,1,1,1,1,No
390.9,6235,2738,1649,2,8,4,1,1,1,1,No
645.6,9217,4958,2542,2,8,4,2,1,1,0,No
678.3,11918,5501,3125,2,8,4,2,0,1,1,Some
354.2,5500,2581,1443,2,6,3,2,0,1,1,No
551.2,9140,6053,3348,2,9,4,1,1,1,1,No
400,3653,2489,1334,2,6,3,1,0,1,1,No
310.6,5139,2324,1336,2,6,3,1,1,1,1,No
326.5,3600,1864,1152,2,5,2,1,0,1,1,No
674.9,9856,6730,3566,2,9,4,1,0,1,2,Some
409.4,6233,3456,1924,2,9,4,1,1,1,1,No
609.7,9564,5219,2729,2,10,6,2,0,1,1,Yes
418.2,8257,2682,1680,2,7,4,1,0,1,1,No
667.8,9375,6076,3003,2,10,5,2,0,1,2,Yes
382.6,4416,2760,1144,1,7,3,1,1,1,1,Yes
306,3250,2160,1224,1.5,6,3,2,0,1,1,No
378.6,6025,2408,1530,2,7,4,1,1,1,1,No
629.9,11533,5934,3927,2.5,11,6,1,1,1,2,No
522.7,6625,5072,2832,2,9,5,1,1,1,1,Yes
344,5812,2924,1595,1.5,6,3,2,0,1,1,No
529.6,6400,5337,2924,2,9,3,2,0,1,0,No
365.8,5500,2944,1555,1.5,6,3,1,1,1,0,No
372.5,7113,2352,1232,2,6,3,1,1,1,0,No
483.8,6134,2608,1696,2,7,4,2,1,1,1,No
365.6,7132,2496,1142,1,6,4,2,0,1,1,Yes
668.7,20897,7175,3977,2,13,4,1,1,1,1,Some
497.3,11679,3555,2319,2,9,4,1,1,1,1,No
335.1,4211,2688,1384,1.5,7,3,1,1,1,1,No
683.1,12132,4243,2774,2.5,10,4,2,1,1,1,Yes
345.6,4520,2353,1413,2,6,3,1,1,1,1,No
351.8,6235,3354,1512,1,5,2,1,0,1,1,No
458.7,7842,3714,2100,2,8,4,2,0,1,1,No
326.7,3250,2564,1285,1.5,8,2,1,1,1,1,No
480.2,5584,3946,1919,2,6,3,1,1,1,1,No
321.3,3609,2232,1392,2,6,3,1,1,1,1,No
285.1,3159,2084,934,1,6,3,1,0,1,0,No
410,5000,3204,1696,2,7,4,1,1,1,1,Yes
353.2,5950,2002,1274,2,6,3,1,1,1,1,No
355.1,3882,2408,1440,2,6,3,2,0,1,1,No
642.7,9375,5749,3224,2.5,11,6,2,1,1,1,Some
354.9,6375,2588,1210,1,7,4,1,0,1,1,No
346.5,5500,2748,1306,1.5,6,2,2,0,1,1,Yes
357.2,7105,3378,1383,1,6,3,2,0,1,1,No
476.2,11637,2860,1798,2,7,4,2,1,1,1,No
389.3,6235,2689,1584,2,7,3,1,0,1,1,No
435.4,6709,4170,2648,2,10,5,1,1,1,1,No
422.7,5568,3800,2158,2,8,3,1,1,1,1,No
302.7,4140,2895,1295,1,7,3,1,0,1,1,No
331,5000,2662,1488,2,6,3,1,0,1,0,No
520.6,16616,4162,2144,2,9,4,1,1,1,1,No
285.2,3060,2448,1123,1,6,2,1,0,1,1,No
331.3,4793,2154,1380,2,6,3,1,0,1,0,No
459.9,6375,4186,2235,2,9,5,1,1,1,1,Yes
351.2,5943,2428,1518,2,7,3,1,1,1,1,No
394.5,6178,2447,1560,2,7,4,1,1,1,1,No
474.9,5000,4382,2440,2,9,4,1,1,1,1,No
364.2,11168,2944,1664,2,7,3,1,1,1,0,No
385.6,6000,2214,1470,2,8,4,1,1,1,1,No
356.6,3609,2443,1446,2,6,3,1,0,1,1,No
339.9,3610,2382,1454,2,7,3,1,1,1,1,No
271.3,3376,1728,850,1,4,2,1,0,1,0,No
576.5,9200,3969,2520,2,9,4,2,1,1,3,Yes
453.7,6303,5270,2906,2,9,4,1,1,1,1,No
317.1,4140,2900,1295,1,5,2,1,0,1,1,No
481.3,8795,2767,1749,2,7,3,1,1,1,1,No
464.7,7813,5175,2857,2,9,7,1,1,1,1,No
368.2,7100,2630,1466,2,8,3,1,1,1,0,Some
330.3,4891,3344,1512,1,5,2,1,0,1,1,Yes
359.4,5760,3183,1613,1.5,6,3,2,0,1,1,No
576.8,37647,5488,2300,1,8,4,2,1,1,0,No
397.4,9625,2516,1536,2,6,3,1,0,1,1,No
402.3,6500,3940,2212,2,9,5,1,1,1,0,No
444.5,9375,3566,2250,2.5,9,6,1,0,1,0,Some
357,5870,2418,1530,2,7,3,1,1,1,1,No
319.6,5815,2556,1200,1,6,4,1,1,1,0,No
334.9,4500,2906,1310,1,6,3,2,0,1,1,Some
639.6,12500,6287,3493,2,12,4,1,1,1,2,No
341.1,4991,3140,1420,1,8,3,1,0,1,0,Some
667.2,6030,4858,2756,2,12,7,3,0,1,2,Yes
301.2,1800,3663,1904,1.5,8,3,2,0,1,0,No
335.5,3587,2172,1324,2,6,3,1,1,1,1,No
382.1,5570,2532,1536,2,7,3,1,0,1,1,No
346.8,3610,2244,1392,2,6,3,1,1,1,1,No
568.4,15295,4000,2153,2,9,6,1,3,1,1,No
605.5,10233,6549,3845,2.5,12,4,2,1,1,1,No
406.4,6500,2837,1782,2,7,4,1,1,1,1,No
292,4075,3013,1310,1,6,2,1,0,1,0,No
539.2,8050,4206,2385,2,7,4,1,1,1,2,Some
320.9,6750,2178,1040,1,6,2,1,0,1,1,Some
528.8,9080,4470,2569,2,9,6,1,1,1,1,No
464.2,6613,2697,1885,2,8,3,2,2,1,2,No
301.6,5987,2124,972,1,6,3,1,0,1,1,No
441.4,10168,2876,1670,2,7,4,1,1,1,1,No
568.3,6265,3954,2514,2,9,4,1,1,1,1,No
329.7,9500,1923,924,1,5,3,1,0,1,0,No
461.7,6937,2552,1664,2,7,3,1,2,1,1,No
536.8,7097,4564,2460,1.5,10,5,1,1,1,0,Some
300,3680,3128,1295,1,7,4,1,0,1,0,No
677,7690,5952,3220,2,10,5,1,2,1,1,Yes
432.7,10250,2847,1764,2,6,3,1,0,1,0,No
476.3,9934,5416,3232,2,9,4,2,0,1,0,No
514.2,11562,4523,2535,2,8,3,2,1,1,0,Yes
427.3,3588,2493,1538,2,7,3,1,1,1,1,Yes
444.7,10900,2665,1470,2,7,4,1,1,1,1,No
794,12201,6196,3061,2,10,7,4,0,2,2,Some
310.5,5093,2568,1042,1,7,3,1,1,1,1,No
526.6,7225,4675,2629,2,9,5,1,1,1,1,No
360.2,5728,2160,1850,1,5,2,1,0,1,0,No
400.6,6280,2928,2507,1,8,3,1,1,1,0,No
310.1,3217,2008,1274,2,7,3,1,1,1,1,No
312,4197,2578,1042,1,5,2,1,0,1,1,Yes
775.5,13750,6633,3906,2,12,7,1,2,1,0,Yes
511.7,9401,5232,2749,2,10,4,1,1,1,1,No
381.5,4030,3250,1872,2,6,3,2,0,1,1,Some
350.2,3270,2483,1295,1.5,6,3,1,0,1,0,No
390,5130,2778,1470,2,7,4,1,1,1,1,No
334.5,6500,2250,1275,1.5,6,3,2,0,1,1,Some
345.6,5100,1799,1120,2,6,3,1,0,1,1,Yes
539.1,5405,4048,2338,2,9,5,2,0,1,2,Yes
489.7,9062,3541,2665,2,8,3,2,0,1,0,Some
318.7,3762,2173,1296,2,5,2,1,1,1,1,No
390.9,6346,2740,1581,2,7,4,1,1,1,0,No
308.4,6375,1965,1061,1.5,6,3,1,0,1,0,No
382.9,8220,2230,1320,2,7,3,1,0,1,1,No
384.8,3655,3030,1900,2,7,3,2,0,1,1,No
437,6161,2786,1673,2,8,4,1,1,1,1,No
353.4,4182,2326,1085,1,6,3,1,1,1,0,Yes
497.5,9300,3506,1758,2,8,3,1,1,1,1,Yes
325.5,3688,2989,1591,1.5,8,4,1,1,1,0,No
310.3,4050,2919,1260,1,5,2,1,0,1,1,No
311.5,6480,2348,1066,1,5,2,1,0,1,1,No
540,8750,3567,2342,2,11,3,2,1,1,1,No
456.2,5405,3419,2095,2,8,4,1,1,1,0,No
453.6,8731,4288,2403,2,8,3,1,0,1,1,No
324.8,5100,2208,1152,2,6,3,1,0,1,1,No
451.6,6375,4280,2495,2,9,4,1,1,1,0,Yes
438.7,8800,4184,2235,2,10,2,1,1,1,1,No
385.6,4509,2661,1569,2,7,4,1,1,1,1,No
452.9,5000,4190,2098,2,7,3,1,1,1,1,Yes
318.4,6375,2117,1102,1.5,6,3,1,0,1,1,No
343.1,5941,2084,1372,2,6,3,1,1,1,0,No
412.7,4269,4290,2347,2,8,4,2,0,1,1,No
479.8,6500,2974,2187,2,9,4,2,1,1,0,Yes
388.2,6266,3255,1780,2,6,3,1,1,1,1,No
352.5,4070,3240,1680,1.5,8,4,2,0,1,1,No
286.8,4030,2989,1295,1,5,2,1,0,1,1,No
508.8,14204,2980,2391,1,7,2,2,1,1,1,No
374.6,4168,2329,1265,1.5,6,3,2,0,1,0,No
491.3,7130,4086,2213,2,9,4,1,1,1,1,No
432.3,6247,2906,1590,2,7,4,1,2,1,1,Yes
574.3,9562,4173,2367,2.5,9,5,2,1,1,1,Yes
413.7,4200,3674,2036,2,8,5,1,1,1,1,No
349.3,6375,3800,1663,1,7,3,1,0,1,1,No
342.7,5100,3320,1560,1,6,2,1,0,1,0,Some
504.4,6402,3977,2131,2,8,5,2,1,1,1,Yes
442,5000,3672,2105,2,7,3,1,1,1,0,Yes
338.2,5250,2228,1060,1,6,2,1,1,1,0,No
299.5,5910,2324,1008,1,5,3,1,1,1,1,No
349.9,4669,2043,1299,2,7,3,1,1,1,0,Some
516.7,10000,4304,1988,1,7,3,1,1,1,0,Some
441.7,6500,3737,1934,1.5,5,3,2,0,1,1,Yes
377.7,6259,2443,1612,2,8,4,1,1,1,1,No
372.3,4965,2548,1808,1,6,3,1,1,1,1,No
361.8,4050,2801,1295,1,5,2,1,0,1,1,Yes
470,10625,2574,1274,2,8,3,1,1,1,1,Some
398.4,6995,3628,1763,2,8,4,1,1,1,1,No
418.5,8244,2345,1485,2,7,2,1,0,1,1,Some
359.4,7145,2061,1323,2,6,3,1,1,1,1,No
426,5520,4448,2416,2,9,4,1,0,1,1,Some
325.7,3789,2511,1302,2,5,2,1,0,1,1,No
541.7,14513,3475,2084,2,7,3,1,0,1,0,No
523.4,11264,4506,2816,2,10,5,2,0,1,1,No
457.3,6375,3566,1901,2,8,4,2,1,1,1,Yes
366,5100,2653,1654,2,8,3,1,1,1,1,No
499.3,6871,3776,2215,2,8,4,2,1,1,1,No
419.4,3423,3390,1930,2,7,4,1,1,1,1,Yes
396.1,6375,3114,1778,2,8,4,2,0,1,1,Yes
326.1,6252,2320,1120,1,5,3,1,0,1,1,No
407.8,4800,1970,1152,2,7,3,2,0,1,0,No
486.5,6250,4996,2770,2,8,4,1,1,1,0,No
358.8,6375,2640,1404,2,7,4,1,1,1,0,No
459,8342,4674,2768,2,7,4,1,1,1,0,No
574.7,8994,5897,3491,2,12,6,2,1,2,1,No
542.3,5720,5022,2654,2,10,4,1,2,1,1,No
392.5,6852,3208,1918,2,7,4,1,1,1,0,No
343.2,5193,2200,1350,2,6,3,1,1,1,1,No
334,3677,2317,1042,1,5,2,1,1,1,0,Yes
637.2,11384,6021,3329,2,10,6,3,0,1,0,Yes
273,4190,2525,1166,1,6,3,1,0,1,0,No
523.3,8102,4083,2050,2,9,5,2,1,1,1,Some
450.9,6948,3267,1986,2,8,3,1,1,1,1,No
377.1,6375,2544,1396,2,6,3,1,1,1,0,No
367.8,3450,3629,1866,2,9,3,1,1,1,0,No
